0.1|10|gelu|adam|0.08407669514417648|0.9776999950408936|0.2999144494533539|0.8999999761581421
0.1|10|gelu|nadam|0.08898522704839706|0.9787999987602234|0.1425563246011734|0.8999999761581421
0.1|10|elu|adam|0.08687330782413483|0.9765999913215637|0.9629610776901245|0.699999988079071
0.1|10|elu|nadam|0.08630675077438354|0.9768000245094299|0.6454719305038452|0.800000011920929
0.1|10|sigmoid|adam|0.08408435434103012|0.9749000072479248|0.800296425819397|0.800000011920929
0.1|10|sigmoid|nadam|0.08726119250059128|0.9726999998092651|0.636981189250946|0.699999988079071
0.1|20|gelu|adam|0.11580608785152435|0.9775999784469604|0.9329532384872437|0.8999999761581421
0.1|20|gelu|nadam|0.10628651082515717|0.978600025177002|0.10033247619867325|1.0
0.1|20|elu|adam|0.11913365125656128|0.9753999710083008|0.12157618999481201|0.8999999761581421
0.1|20|elu|nadam|0.1251014918088913|0.9761000275611877|1.042866826057434|0.800000011920929
0.1|20|sigmoid|adam|0.08997537195682526|0.9769999980926514|0.7429529428482056|0.8999999761581421
0.1|20|sigmoid|nadam|0.09658938646316528|0.9754999876022339|1.362129807472229|0.699999988079071
0.1|30|gelu|adam|0.13214890658855438|0.9779000282287598|0.22882643342018127|0.8999999761581421
0.1|30|gelu|nadam|0.16236472129821777|0.9758999943733215|0.007847383618354797|1.0
0.1|30|elu|adam|0.1485503762960434|0.9793999791145325|1.4908645153045654|0.800000011920929
0.1|30|elu|nadam|0.12744541466236115|0.9779999852180481|0.6805119514465332|0.800000011920929
0.1|30|sigmoid|adam|0.11805733293294907|0.9747999906539917|1.5382169485092163|0.699999988079071
0.1|30|sigmoid|nadam|0.12256217002868652|0.9739000201225281|0.5162477493286133|0.800000011920929
0.2|10|gelu|adam|0.08720562607049942|0.9771999716758728|0.3958466053009033|0.8999999761581421
0.2|10|gelu|nadam|0.09069474786520004|0.9761999845504761|0.6887362003326416|0.6000000238418579
0.2|10|elu|adam|0.07823412120342255|0.9786999821662903|0.7159873843193054|0.6000000238418579
0.2|10|elu|nadam|0.07926905155181885|0.9785000085830688|0.5227107405662537|0.800000011920929
0.2|10|sigmoid|adam|0.08325697481632233|0.9747999906539917|0.49922385811805725|0.8999999761581421
0.2|10|sigmoid|nadam|0.07955748587846756|0.9767000079154968|1.077985405921936|0.800000011920929
0.2|20|gelu|adam|0.11758700013160706|0.9771999716758728|0.1810624599456787|0.8999999761581421
0.2|20|gelu|nadam|0.11685987561941147|0.9797999858856201|0.6141802072525024|0.800000011920929
0.2|20|elu|adam|0.10086783021688461|0.9783999919891357|1.3723418712615967|0.800000011920929
0.2|20|elu|nadam|0.10427297651767731|0.9778000116348267|0.3064761757850647|0.8999999761581421
0.2|20|sigmoid|adam|0.09160163253545761|0.9768999814987183|0.8216798901557922|0.800000011920929
0.2|20|sigmoid|nadam|0.099104143679142|0.9764000177383423|0.43632441759109497|0.800000011920929
0.2|30|gelu|adam|0.1403588503599167|0.9771999716758728|0.6265493631362915|0.800000011920929
0.2|30|gelu|nadam|0.14756391942501068|0.9764000177383423|0.7231804132461548|0.699999988079071
0.2|30|elu|adam|0.1279735416173935|0.9782000184059143|0.23980192840099335|0.8999999761581421
0.2|30|elu|nadam|0.13337823748588562|0.9796000123023987|1.1487516164779663|0.699999988079071
0.2|30|sigmoid|adam|0.10990051180124283|0.9758999943733215|0.888156533241272|0.800000011920929
0.2|30|sigmoid|nadam|0.10347399860620499|0.9771999716758728|1.903968095779419|0.699999988079071
0.01|10|gelu|adam|0.10760874301195145|0.9724000096321106|0.39731737971305847|0.800000011920929
0.01|10|gelu|nadam|0.10434728115797043|0.9740999937057495|0.8517807126045227|0.6000000238418579
0.01|10|elu|adam|0.09784165769815445|0.975600004196167|0.6835184097290039|0.800000011920929
0.01|10|elu|nadam|0.08519341051578522|0.978600025177002|0.5155265927314758|0.699999988079071
0.01|10|sigmoid|adam|0.08034558594226837|0.9753000140190125|0.9184936285018921|0.800000011920929
0.01|10|sigmoid|nadam|0.08113852143287659|0.9751999974250793|0.8328052759170532|0.800000011920929
0.01|20|gelu|adam|0.10842941701412201|0.9785000085830688|1.061475157737732|0.699999988079071
0.01|20|gelu|nadam|0.12426061928272247|0.9783999919891357|0.9742285013198853|0.699999988079071
0.01|20|elu|adam|0.12873223423957825|0.9778000116348267|0.20925593376159668|0.800000011920929
